"Canina Asturiana":"canina_asturiana.png":"http://www.caninaasturiana.es/"
"Ayto. Oviedo":"oviedo.png":"http://www.oviedo.es"
"GaliCan":"galican.png":"http://www.galican.com"
"Arion":"arion.png":"http://www.arion-petfood.es"
"Xanastur":"xanastur.png":"http://www.xanastur.org"
